project,bugsDetected,totalBugs,percentBugsDetected,reportsSubmit,totalReports,percentReportsSubmit,percentSavedEffort,F1,E1,optimalReportsSubmit,differenceWithOptimal,
1-284-百度手机卫士功能体验_1463737109.csv,20.0,36.0,0.5555555555555556,40.0,284.0,0.14084507042253522,0.8591549295774648,0.6747787610619469,0.6747787610619469,178.0,-138.0,20.0,
3-145-手机卫士短信功能_1463737156.csv,16.0,20.0,0.8,52.0,145.0,0.3586206896551724,0.6413793103448275,0.7119617224880382,0.7119617224880382,73.0,-21.0,16.0,
4-399-百度浏览器T7尝鲜版第二轮测试来袭_1463737217.csv,35.0,47.0,0.7446808510638298,137.0,399.0,0.3433583959899749,0.6566416040100251,0.6978956581300658,0.6978956581300658,317.0,-180.0,41.0,30.0,
7-127-百度手机卫士安全短信功能测试_1463737282.csv,18.0,18.0,1.0,127.0,127.0,1.0,0.0,0.0,0.0,69.0,58.0,20.0,
65-111-夺宝猫测试_1463737499.csv,15.0,15.0,1.0,111.0,111.0,1.0,0.0,0.0,0.0,69.0,42.0,23.0,16.0,
72-213-花友测试_1463737504.csv,21.0,26.0,0.8076923076923077,56.0,213.0,0.26291079812206575,0.7370892018779343,0.7707773232028053,0.7707773232028053,104.0,-48.0,21.0,
74-230-通星粉测试_1463737520.csv,13.0,27.0,0.48148148148148145,38.0,230.0,0.16521739130434782,0.8347826086956522,0.6107169072669439,0.6107169072669439,157.0,-119.0,13.0,
76-113-查快递测试_1463737513.csv,16.0,16.0,1.0,113.0,113.0,1.0,0.0,0.0,0.0,42.0,71.0,18.0,
83-132-茄子医生测试_1463737528.csv,12.0,18.0,0.6666666666666666,65.0,132.0,0.49242424242424243,0.5075757575757576,0.5763440860215052,0.5763440860215052,108.0,-43.0,12.0,
87-123-听世界听书测试_1463737540.csv,13.0,17.0,0.7647058823529411,42.0,123.0,0.34146341463414637,0.6585365853658536,0.7076612903225806,0.7076612903225806,76.0,-34.0,13.0,
101-120-今日时尚测试_1463737561.csv,16.0,17.0,0.9411764705882353,58.0,120.0,0.48333333333333334,0.5166666666666666,0.6671149966375252,0.6671149966375252,73.0,-15.0,16.0,
102-223-迪信通测试_1463737571.csv,18.0,27.0,0.6666666666666666,41.0,223.0,0.18385650224215247,0.8161434977578476,0.7338709677419355,0.7338709677419355,122.0,-81.0,18.0,
